X1_f1,X1_f2,X1_f3,X1_f4,X1_f5,X1_f6,X1_f7,X1_f8,X1_f9,X1_f10,X1_f11,X1_f12,X1_f13,X1_f14,X1_f15,X2_f1,X2_f2,X2_f3,X2_f4,X2_f5,X2_f6,X2_f7,X2_f8,X2_f9,X2_f10,label,perm_1,perm_2,perm_3,perm_4,perm_5,perm_6,perm_7,perm_8,perm_9,perm_10
0.0,0.7777777777777778,0.25,0.0,0.0,0.8461538461538461,0.625,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.00012,2.2821527907436585,3.3205717220458864,2.6709580149664687,3.0045827427714027,3.0187042475013137,3.1545677805244052,3.0180268763527605,3.1190137130455793,2.9654068416247696,2.8969166201915484,1.0,32.0,477.0,252.0,350.0,535.0,359.0,339.0,258.0,573.0,614.0
0.0,0.20634920634920634,0.16071428571428573,0.5,0.5,0.0,0.25,0.08771929824561403,1.0,1.0,0.0,1.0,0.0,0.1,0.0121,1.6020751735813303,2.7784222028964805,2.755629965728124,2.3670201751561626,2.8948242118501035,2.8363087726685086,2.74969396022159,2.73332933139721,2.242837181218555,2.4291602485456987,1.0,418.0,522.0,87.0,69.0,345.0,503.0,300.0,157.0,437.0,275.0
0.0,0.786984126984127,0.019285714285714288,0.0,0.0,0.0,0.0,0.020526315789473684,0.0,0.0,0.04477611940298507,0.0,0.0,0.09,0.0,0.7969043477623858,0.7200253093110179,0.34360659047986536,0.23051505793991825,0.5072003004339328,0.440819076939392,0.6977085428556603,0.6811526055335073,0.6396400395602456,0.1040008373428909,1.0,364.0,403.0,146.0,124.0,117.0,540.0,458.0,193.0,520.0,540.0
0.0,0.22349206349206346,0.05357142857142857,0.0,0.0,0.6923076923076923,0.0,0.07894736842105263,1.0,0.0,0.014925373134328358,0.0,0.0,0.05,3e-05,1.1518898505441757,1.2096092853215739,0.4884255420986859,0.8492945710430663,0.7882447434361565,1.2928849873274078,1.1888779610503957,1.187487799074386,1.5567744670239194,1.3698098200838627,1.0,475.0,185.0,534.0,440.0,83.0,355.0,504.0,337.0,52.0,168.0
1.0,0.19714285714285718,0.07142857142857142,0.0,0.0,0.3076923076923077,0.375,0.0,1.0,1.0,0.0,0.0,0.0,0.138,1e-05,1.0669505782749575,2.30023933174352,2.104725590368787,1.6453762958497682,1.9982279714609668,1.4315688351280653,1.2938198738381477,1.975695915417722,1.7600372491714438,2.79484263834974,1.0,8.0,439.0,79.0,422.0,398.0,128.0,545.0,596.0,200.0,98.0
0.0,0.1336507936507937,0.02089285714285714,0.5,0.5,1.0,0.875,0.0,1.0,1.0,0.0,1.0,0.0,0.05,0.0,2.3446020403166457,3.885667706721781,3.0939377716371124,3.4547218686068315,3.04213618315739,3.856225335614906,3.0520111304192943,3.522425011690618,3.1892621671420867,3.128940222912979,1.0,54.0,66.0,328.0,308.0,281.0,265.0,98.0,546.0,11.0,394.0
0.0,0.1388888888888889,0.4107142857142857,0.5,0.5,0.46153846153846156,0.0,0.05263157894736842,1.0,1.0,0.0,0.0,0.0,0.0,0.04,1.8649402019870691,2.3372247968458195,2.003481692685563,1.6688181600864855,2.1108412093167352,2.037304904562479,2.0135737054854013,2.3204125232817248,2.206920637981907,2.6431110687110873,1.0,271.0,519.0,174.0,404.0,250.0,231.0,320.0,488.0,324.0,72.0
0.0,0.2698412698412698,0.056607142857142856,0.0,0.0,0.07692307692307693,0.0,0.020526315789473684,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1171644462187613,1.8238830859354258,1.4919378608377167,1.312254656727932,2.4360921490908765,1.3030485956415057,1.9887472370670496,2.0161957739456344,2.059877320443544,2.6554236414851915,1.0,618.0,97.0,455.0,232.0,123.0,333.0,562.0,526.0,576.0,611.0
0.0,0.36380952380952386,0.07142857142857142,0.0,0.0,0.23076923076923078,0.0,0.008771929824561403,1.0,1.0,0.0,0.0,0.0,0.1105,0.0,0.9843922328210282,1.2556670899625084,1.1992273969067901,1.1768679317279713,1.6804941213547364,1.12354304429582,1.2542023251209824,1.3420411042541962,1.4272979574758355,2.040540101711606,1.0,381.0,319.0,493.0,642.0,636.0,439.0,190.0,614.0,280.0,542.0
1.0,0.03571428571428571,0.005892857142857143,0.0,0.0,0.9230769230769231,0.0,0.03508771929824561,1.0,0.0,0.029850746268656716,0.0,0.0,0.16,1e-05,1.3508439193573099,2.2047708042287097,1.326124444935353,1.109325203873495,1.0552370864154965,1.415392303259392,1.2051569994546214,1.843364968280117,1.6036252917674239,2.1367484569193196,1.0,502.0,14.0,573.0,254.0,401.0,315.0,358.0,486.0,99.0,253.0
0.0,0.43523809523809526,0.047678571428571424,0.0,0.0,0.07692307692307693,0.0,0.005789473684210527,1.0,1.0,0.0,1.0,0.0,0.084,0.0,1.112284741299007,1.9383444371820808,2.0422669995613445,1.8731110252834395,2.525033010791116,1.9732249254047265,2.1863750526813264,1.9677862583830537,1.5222188008416893,2.1169017885382035,1.0,406.0,275.0,641.0,123.0,284.0,636.0,352.0,39.0,295.0,176.0
1.0,0.09126984126984126,0.005892857142857143,0.0,0.0,0.6153846153846154,0.0,0.0014035087719298247,1.0,1.0,0.0,0.0,0.0,0.19,0.0,1.2364953388417361,2.3171983837512213,2.035627756784764,1.5424750031532197,1.9363000984588818,1.34138967012515,1.2829914794389208,2.063777542534917,1.4907139951109207,2.8882631026151673,1.0,88.0,24.0,606.0,352.0,407.0,559.0,228.0,93.0,548.0,507.0
0.0,0.29634920634920636,0.10714285714285714,0.0,0.0,0.07692307692307693,0.0,0.005789473684210527,1.0,1.0,0.0,0.0,0.0,0.06,0.0,0.7752438514521072,1.0542056823309363,1.1268627624867806,1.0396965376408707,1.610440386194468,0.9733282045491927,1.1266634385771528,1.1374158456825032,1.2839629904603778,1.9470109982830914,1.0,407.0,280.0,140.0,605.0,559.0,523.0,78.0,50.0,388.0,582.0
1.0,0.36507936507936506,0.1682142857142857,0.0,0.0,1.0,0.875,0.0,1.0,1.0,0.0,1.0,0.0,0.08,0.0,2.186862757688652,4.15154272982327,3.4620874493094633,3.3841950971604904,3.1781046743152275,3.3140419576170936,2.855547070850154,3.6074883194136844,3.0265558701140907,3.6196015553059517,1.0,246.0,209.0,539.0,11.0,472.0,257.0,33.0,573.0,346.0,165.0
1.0,0.2619047619047619,0.19642857142857142,0.0,0.0,0.38461538461538464,0.0,0.19298245614035087,1.0,1.0,0.0,0.0,1.0,0.05,0.0,1.7541562059401088,3.152795920488541,2.572618235725669,1.852872210682267,2.9961201513796905,1.7923419768747049,2.4893502750363234,3.1283739063883207,2.5500439160103947,3.603153529192838,1.0,146.0,579.0,415.0,74.0,66.0,610.0,649.0,146.0,442.0,350.0
0.0,0.14809523809523806,0.08928571428571429,0.0,0.0,1.0,0.875,0.0029824561403508773,1.0,1.0,0.0,0.0,0.0,0.05,0.04208,1.5643732461035282,2.2176773218948487,1.633192763260729,2.4043844411852615,1.8267009505363545,2.218755442211635,1.5704048826590737,2.081072876179232,2.5922467598709837,2.754574146265728,1.0,66.0,109.0,631.0,612.0,246.0,545.0,143.0,311.0,306.0,175.0
0.0,0.2076190476190476,0.019285714285714288,0.0,0.0,0.38461538461538464,0.875,0.0,1.0,1.0,0.0,1.0,0.0,0.05,0.0,1.193680469981193,2.4273722555890753,2.30478202900926,2.7391815210015475,2.557880097414583,2.687308261787824,2.2362176145452,2.2746221975230485,2.3591282418487283,2.466141364572925,1.0,239.0,228.0,227.0,433.0,610.0,354.0,633.0,382.0,381.0,25.0
0.0,0.050317460317460344,0.011964285714285715,0.5,0.5,0.38461538461538464,0.0,0.010175438596491228,1.0,1.0,0.0,1.0,1.0,0.1,0.0,2.0985858524207104,3.641230931325074,3.052112140565513,2.5981872784262974,3.6140817775355,3.1035296004965853,3.527529485049364,3.684127095078454,2.811513458316213,3.271125917979563,1.0,80.0,23.0,203.0,517.0,139.0,157.0,318.0,620.0,311.0,167.0
0.0,0.16936507936507939,0.07142857142857142,0.0,0.0,0.8461538461538461,0.75,0.005789473684210527,1.0,0.0,0.029850746268656716,1.0,0.0,0.16,0.013,1.5702863805130214,2.456353165755415,1.7014268646841588,2.3552984756606383,1.7240112474766827,2.7974827399577133,2.3108159388695495,2.293157704828607,2.592791574677249,1.8410791231119938,1.0,296.0,268.0,81.0,567.0,105.0,133.0,357.0,478.0,473.0,442.0
0.0,0.46158730158730155,0.044642857142857144,0.0,0.0,0.46153846153846156,0.0,0.4868421052631579,1.0,0.0,0.014925373134328358,0.0,0.0,0.176,0.00112,1.3979920077312376,1.308592775461541,0.7055314775667783,1.1192738634434667,1.135374497073629,1.6544546820160408,1.690335104081256,1.6235517811572948,1.9283338909047425,1.2800302630035392,1.0,222.0,521.0,470.0,281.0,85.0,374.0,468.0,621.0,219.0,318.0
1.0,0.14285714285714285,0.22017857142857142,0.0,0.0,0.9230769230769231,0.0,0.005789473684210527,1.0,1.0,0.0,1.0,0.0,0.11,0.01,1.9487008545319622,3.509577402089011,3.1464498504451486,2.5951813987236263,2.9351807055357444,2.556729890913929,2.5800323359450434,3.1955595666064185,2.0592723792824144,3.4143104391375267,1.0,282.0,276.0,324.0,473.0,78.0,465.0,4.0,334.0,297.0,11.0
0.0,0.40746031746031747,0.06107142857142857,0.5,0.5,0.46153846153846156,0.0,0.005789473684210527,1.0,1.0,0.0,1.0,1.0,0.2,0.0,2.5749056660941347,4.053478983468785,3.2650597329892466,2.7651328585882258,3.8688175864629457,3.3477480708906295,3.9252090551580077,4.116934646514553,3.2110102418629136,3.384229132995039,1.0,46.0,1.0,109.0,329.0,215.0,43.0,576.0,160.0,10.0,516.0
1.0,0.156031746031746,0.4107142857142857,0.5,0.5,0.38461538461538464,0.125,0.10526315789473684,1.0,1.0,0.0,0.0,0.0,0.01,0.00016,1.9546219221571477,3.2823360289334436,2.84956393964656,1.8788385338727895,2.5028195960504402,2.1750644598218867,2.123801543938299,2.907843010723723,2.342793976150723,3.2361846212839946,1.0,19.0,502.0,127.0,357.0,84.0,638.0,97.0,17.0,441.0,180.0
0.0,0.12174603174603177,0.026785714285714284,0.5,0.5,0.5384615384615384,0.5,0.02631578947368421,1.0,1.0,0.0,0.0,0.0,0.066,2e-05,1.6570580219632347,2.485370088421364,1.9516703574688168,2.0402319787359056,2.059913484554519,2.341380473833142,1.8213316935889026,2.2941690507275103,2.3776280879174334,2.5548761318264663,1.0,622.0,362.0,509.0,630.0,238.0,189.0,76.0,645.0,107.0,537.0
0.0,0.3055555555555556,0.08928571428571429,0.5,0.5,0.6923076923076923,0.0,0.24561403508771928,1.0,1.0,0.0,0.0,0.0,0.14,0.0,2.143433558612393,2.6484330306228294,2.0624150098140452,1.9975407936564904,2.289894964200458,2.4247860559068752,2.249849526289402,2.7153036591456208,2.369629765601234,2.637204248652476,1.0,312.0,8.0,134.0,453.0,589.0,368.0,316.0,201.0,627.0,578.0
0.0,0.19968253968253966,0.4642857142857143,0.0,0.0,0.8461538461538461,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.07,0.0111,1.7258150667107723,2.19211629637365,1.8025252423922513,2.2398300403205624,1.9264974678606714,2.0595997459401008,1.7897598141426336,2.19047222444095,2.7815036683344325,2.8227444636368864,1.0,510.0,369.0,399.0,68.0,272.0,580.0,609.0,560.0,436.0,525.0
1.0,0.49603174603174605,0.16375,0.0,0.0,0.38461538461538464,0.125,0.03508771929824561,1.0,1.0,0.0,0.0,1.0,0.12,0.0,1.9006161878962236,3.370811526576745,2.635707058006002,1.889906997457584,3.0600237696501633,1.8437843358292991,2.55699389812326,3.226422049975201,2.7375029895510044,3.6149466456563046,1.0,230.0,524.0,307.0,45.0,585.0,551.0,268.0,530.0,93.0,149.0
0.0,0.1984126984126984,0.055,0.0,0.0,0.6923076923076923,0.0,0.0043859649122807015,1.0,1.0,0.0,1.0,0.0,0.05,0.0,1.482788801683461,2.3254989695607513,2.149649077211186,2.249115552658064,2.509036079317145,2.303922994741975,2.2833685873804677,2.311737402013975,1.729771278145202,2.519463602100084,1.0,91.0,628.0,231.0,620.0,364.0,302.0,488.0,285.0,526.0,311.0
1.0,0.11238095238095236,0.017857142857142856,0.5,0.5,0.8461538461538461,0.75,0.03508771929824561,1.0,1.0,0.0,1.0,0.0,0.13,0.0,2.3636652441939776,4.619178891180137,3.856645495129095,3.4342683869054897,3.3615775217898576,3.764349555091041,3.0872028386720674,3.995480062443921,3.0522817413234757,3.643581743658876,1.0,495.0,314.0,82.0,397.0,248.0,309.0,631.0,81.0,61.0,472.0
0.0,0.23682539682539686,0.5178571428571429,0.0,0.0,0.07692307692307693,0.0,0.0043859649122807015,1.0,1.0,0.0,1.0,0.0,0.0,0.00286,1.2397907504343169,1.9283343262513322,2.236685542594086,1.8747466552989909,2.5415639041910256,1.9199860438316985,2.333164310015294,2.0548763716609484,1.7896642868459862,2.3636851198366435,1.0,542.0,38.0,476.0,4.0,176.0,228.0,432.0,611.0,456.0,483.0
0.0,0.10984126984126986,0.02982142857142857,0.5,0.5,0.0,0.0,0.07017543859649122,1.0,1.0,0.0,0.0,1.0,0.12,0.0,1.587958043800347,2.5628101391656415,2.0961038109957064,1.592109368849536,2.765575238054391,1.97812348594163,2.4844744334289306,2.7235421948742697,2.4968976453109506,2.840526166706598,1.0,292.0,260.0,263.0,580.0,513.0,452.0,178.0,335.0,394.0,333.0
0.0,0.3280952380952381,0.047678571428571424,0.0,0.0,0.23076923076923078,0.25,0.0043859649122807015,1.0,1.0,0.0,0.0,0.0,0.22,0.045,1.0202361174361263,1.3542182990735925,1.3089427142877932,1.4352743942425223,1.701988000472436,1.320605352764509,1.3059421148718977,1.4739076986998028,1.708901790071857,2.111128407198872,1.0,273.0,555.0,100.0,143.0,420.0,490.0,328.0,336.0,606.0,407.0
0.0,0.31476190476190474,0.008928571428571428,0.0,0.0,0.23076923076923078,0.25,0.14035087719298245,1.0,1.0,0.0,0.0,1.0,0.21,0.0,1.4432738061404726,2.171501911951064,1.750643673169276,1.796167447422477,2.616965606266829,1.7461071772547756,2.3061988461436624,2.506998143189014,2.614351487347852,2.8162700434162447,1.0,257.0,311.0,205.0,472.0,534.0,35.0,512.0,524.0,216.0,549.0
0.0,0.466984126984127,0.17857142857142858,0.0,0.0,0.23076923076923078,0.25,0.07894736842105263,1.0,1.0,0.0,0.0,0.0,0.0705,0.0,1.1768655144402442,1.5098356616637512,1.3853522702026215,1.466108641633798,1.8438409670630902,1.4268994640048596,1.4943599611807692,1.5861327642619683,1.8615466612581615,2.1631926707631117,1.0,255.0,546.0,74.0,636.0,271.0,413.0,73.0,394.0,601.0,600.0
1.0,0.14158730158730162,0.25,0.0,0.0,0.0,0.0,0.005789473684210527,1.0,1.0,0.0,1.0,0.0,0.08,0.0,1.0586457987248552,2.624395180609277,2.8587199684903064,1.9254261359225084,2.7479859609044075,1.87068373295654,2.1396922464480634,2.3786026931729514,1.4917104944540032,2.7951423606211314,1.0,154.0,598.0,354.0,61.0,81.0,437.0,596.0,237.0,314.0,82.0
1.0,0.1679365079365079,0.08928571428571429,0.5,0.5,0.23076923076923078,0.25,0.15789473684210525,1.0,1.0,0.0,1.0,0.0,0.1,0.00456,1.9032357289541146,3.895290445718842,3.6038463174846163,2.707229039576046,3.287200031537363,3.1191359974425024,2.91602830531178,3.4859559004986727,2.352418184306232,3.1830823214058244,1.0,225.0,13.0,533.0,193.0,552.0,633.0,210.0,294.0,347.0,362.0
1.0,0.6838095238095238,0.15178571428571427,0.5,0.5,1.0,0.875,0.17543859649122806,1.0,1.0,0.0,0.0,0.0,0.0,4e-05,2.880155607124249,4.593405523223765,3.300886088681474,3.0616085879870334,3.0023302844727398,3.4531667924489295,2.812551559635282,3.929567580497103,3.588593481253117,3.703026600202168,1.0,440.0,352.0,603.0,593.0,124.0,541.0,134.0,144.0,556.0,150.0
0.0,0.13222222222222219,0.4092857142857143,0.0,0.0,0.38461538461538464,0.0,0.055614035087719296,1.0,1.0,0.0,0.0,0.0,0.05,0.01212,1.17388499175945,1.3336722344407586,1.3797879766481917,1.3162247699935332,1.6998046806331333,1.209246027067383,1.4101600782898285,1.5216542081513096,1.6905607271735779,2.327530322630866,1.0,624.0,485.0,478.0,46.0,304.0,143.0,68.0,435.0,393.0,576.0
0.0,0.32142857142857145,0.19642857142857142,0.5,0.5,0.0,0.0,0.05263157894736842,1.0,1.0,0.0,0.0,0.0,0.03,0.0,1.4185827966181082,1.9694838002216155,1.7884912391488619,1.3269772753618558,2.059817133332475,1.7358727599505415,1.78043274975581,1.9238747362882274,1.8455367714504876,2.198700503774122,1.0,277.0,610.0,1.0,266.0,555.0,324.0,276.0,519.0,268.0,652.0
0.0,0.14015873015873012,0.05357142857142857,0.5,0.5,0.9230769230769231,0.0,0.018947368421052633,1.0,1.0,0.0,0.0,0.0,0.06,0.00067,2.0418749926530295,2.6475087429847837,1.9333896331449112,1.905101794593596,2.084418661308595,2.278300980387381,1.9604110048463375,2.505212738773674,2.158316489208549,2.7313903306714966,1.0,202.0,593.0,619.0,511.0,278.0,268.0,414.0,297.0,485.0,509.0
0.0,0.1177777777777778,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8647027545544348,1.5982599644770472,1.3834791835730713,1.213795332716332,2.311226395004913,1.1619793591642105,1.7876595690965495,1.8015420221121181,1.8550495145506545,2.5599299827843787,1.0,602.0,512.0,576.0,617.0,474.0,337.0,531.0,474.0,626.0,236.0
0.0,0.2050793650793651,0.5208928571428572,0.0,0.0,0.23076923076923078,0.25,0.0,1.0,1.0,0.0,0.0,0.0,0.089,0.0,1.1664604307661672,1.3952873205602012,1.4978415066234474,1.3999271745254795,1.7539652121868619,1.2592852711799452,1.4741442919886938,1.560671396071626,1.9836172657330824,2.33108760987571,1.0,213.0,187.0,414.0,199.0,482.0,185.0,238.0,212.0,554.0,427.0
0.0,0.14555555555555558,0.006071428571428572,0.0,0.0,0.46153846153846156,0.0,0.0029824561403508773,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.5770530140278534,2.8485993343411233,2.433464900668208,2.3415837747608426,3.26414501447434,2.4363926220285546,3.004853970604339,2.9646486181415934,2.3432091929051575,3.069121107182622,1.0,12.0,506.0,45.0,56.0,411.0,48.0,483.0,272.0,440.0,96.0
0.0,0.02253968253968254,0.25,0.0,0.0,0.8461538461538461,0.0,0.03508771929824561,1.0,1.0,0.0,1.0,0.0,0.3,0.0,1.7597471946038865,2.442382809974875,2.3990319734796866,2.454522905634007,2.5559567465641164,2.405571044452908,2.505840574460827,2.679740196822703,2.1013415467744303,2.745142455106005,1.0,373.0,541.0,630.0,250.0,379.0,651.0,15.0,453.0,426.0,104.0
0.0,0.41539682539682543,0.17857142857142858,0.0,0.0,0.23076923076923078,0.25,0.007368421052631579,1.0,1.0,0.0,1.0,0.0,0.275,0.0,1.4447147088646553,2.2640346319069304,2.337947286512399,2.264036499114115,2.6518846315406543,2.2859400210219905,2.466410526384888,2.4032925647657306,2.1147846711987706,2.3597951876280137,1.0,28.0,337.0,598.0,554.0,460.0,606.0,30.0,197.0,628.0,249.0
0.0,0.216984126984127,0.44642857142857145,0.0,0.0,0.9230769230769231,0.25,0.008771929824561403,1.0,1.0,0.0,0.0,0.0,0.36,0.0,1.9315976496376104,2.0900736029991087,1.8063796262335312,1.9770512579892343,1.9288351515226676,1.7999140744601214,1.8969652041809568,2.3599524154664433,2.5496953847304624,2.7829355595167344,1.0,452.0,186.0,347.0,373.0,432.0,604.0,441.0,439.0,184.0,144.0
0.0,0.1746031746031746,0.019285714285714288,0.0,0.0,0.46153846153846156,0.0,0.03508771929824561,1.0,1.0,0.0,0.0,0.0,0.06,1e-05,0.9877206846766828,1.2954757017735834,1.1659006023812273,1.2987454671651633,1.6078714375606074,1.214480487567929,1.1780094971937127,1.3572698384427222,1.3764807356858724,2.1531721558220367,1.0,402.0,547.0,436.0,31.0,621.0,224.0,402.0,224.0,127.0,6.0
0.0,0.43523809523809526,0.044642857142857144,0.5,0.5,0.6923076923076923,0.0,0.008771929824561403,1.0,1.0,0.0,1.0,0.0,0.0,0.00195,2.2855084495032933,3.445796991810363,2.8124633343561762,2.581364735513849,3.039820657977622,3.174720652636673,3.021195217385517,3.1990890109630703,2.338096827867328,2.777173016530368,1.0,385.0,638.0,238.0,333.0,226.0,336.0,365.0,376.0,112.0,114.0
1.0,0.3068253968253968,0.05803571428571429,0.0,0.0,0.07692307692307693,0.0,0.018947368421052633,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8594433537622689,1.976184894343692,1.8816219631758333,1.1683008926116492,1.9482512550199746,1.0576260998413924,1.1593653207843186,1.638398050513176,1.2239463006614484,2.553928973081603,1.0,538.0,264.0,621.0,485.0,295.0,77.0,410.0,347.0,80.0,469.0
0.0,0.2552380952380952,0.07285714285714286,0.5,0.5,0.7692307692307693,0.125,0.0014035087719298247,1.0,1.0,0.0,1.0,0.0,0.064,1e-05,2.252180662010223,3.442284231635433,2.8651350352626976,2.716321395697625,2.981729061924231,3.230055140427002,2.9769210944104754,3.2374906450501197,2.4576771624678564,2.860785119659763,1.0,635.0,391.0,208.0,226.0,341.0,451.0,457.0,104.0,603.0,506.0
1.0,0.156031746031746,0.02089285714285714,0.5,0.5,1.0,0.875,0.0043859649122807015,1.0,1.0,0.0,1.0,0.0,0.06,0.00087,2.5071060081240355,4.844960742618433,3.913865739266139,3.6085861100340066,3.408332939310398,3.9506660101810325,3.1550349736975654,4.113575982622094,3.2298153717158513,3.7696883981261107,1.0,101.0,466.0,633.0,546.0,363.0,30.0,108.0,173.0,506.0,321.0
0.0,0.19714285714285718,0.44642857142857145,0.5,0.5,0.38461538461538464,0.125,0.043859649122807015,1.0,1.0,0.0,0.0,0.0,0.0,0.00017,1.8474412670839844,2.376475366020104,2.049698832360124,1.696622773218996,2.151979646832416,2.060699837386562,2.0453302219607346,2.333556680771406,2.3404347058660626,2.614532993572403,1.0,353.0,52.0,279.0,367.0,289.0,250.0,50.0,583.0,492.0,148.0
0.0,0.27380952380952384,0.07446428571428572,0.0,0.0,0.0,0.0,0.0029824561403508773,1.0,1.0,0.0,1.0,0.0,0.15,0.0,0.9463039390470847,1.745924346408543,2.0154558483419556,1.8060392458098264,2.431348485920793,1.8432835137436565,2.069829530831976,1.8544020704555528,1.4404396576124214,2.073229202426288,1.0,576.0,168.0,343.0,85.0,119.0,602.0,319.0,349.0,569.0,281.0
0.0,0.1111111111111111,0.18160714285714286,0.5,0.5,0.3076923076923077,0.0,0.010175438596491228,1.0,1.0,0.0,1.0,0.0,0.07,0.00184,1.7630991744701796,2.860157360886486,2.711374619099827,2.2813843791049107,2.8243830464752215,2.7548779332927857,2.7143330186979218,2.7775316958603744,2.0719534928927974,2.5758270384934656,1.0,482.0,532.0,513.0,213.0,146.0,630.0,220.0,68.0,374.0,520.0
0.0,0.2407936507936508,0.013392857142857142,0.0,0.0,0.0,0.0,0.010175438596491228,1.0,1.0,0.0,1.0,0.0,0.11,0.0014,0.8560550154791371,1.6908420898763006,1.9503463816105013,1.7843178726684017,2.3906547335268162,1.8244930142507159,1.9874594411958963,1.7656873990768236,1.3353768820788972,2.0347662762081242,1.0,554.0,117.0,192.0,392.0,615.0,129.0,48.0,275.0,225.0,49.0
1.0,0.6058730158730159,0.23214285714285715,0.0,0.0,0.23076923076923078,0.25,0.10824561403508771,1.0,1.0,0.0,0.0,0.0,0.0365,0.0,1.4717593251732826,2.587469610406498,2.2638199730373745,1.6594868758114871,2.302913826988837,1.6046092542819341,1.7302796605217488,2.2803654892831537,2.0157825109762006,2.841219275309444,1.0,47.0,463.0,193.0,164.0,445.0,210.0,471.0,24.0,540.0,70.0
1.0,0.14158730158730162,0.011964285714285715,0.0,0.0,0.6153846153846154,0.0,0.02631578947368421,1.0,1.0,0.0,1.0,1.0,0.08,0.0,1.9130968800381851,3.9513992723996196,3.338359355540926,2.637530602066193,3.6706102601123116,2.6560512367199776,3.215099866158171,3.7501678348220073,2.5307994375070657,3.822994208060808,1.0,120.0,184.0,586.0,562.0,556.0,409.0,364.0,255.0,256.0,201.0
0.0,0.32142857142857145,0.18160714285714286,0.5,0.5,0.23076923076923078,0.25,0.03807017543859649,1.0,1.0,0.0,0.0,0.0,0.24,0.0,1.7374778254354704,2.331657456680337,2.0253596684161908,1.747643796082805,2.1621907729968375,2.0846708094042388,2.0009680623054664,2.3493369613330355,2.3594327480271082,2.4126021601484062,1.0,299.0,489.0,492.0,224.0,20.0,579.0,431.0,141.0,2.0,320.0
1.0,0.8849206349206349,0.21428571428571427,0.0,0.0,1.0,0.875,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0682216552074792,5.416951653536152,4.042888537500733,3.7701970211186997,4.343771926696617,3.9088508007401153,4.196763345137493,4.9083496840115775,4.23120466764163,4.418503544350214,1.0,290.0,631.0,464.0,76.0,365.0,482.0,277.0,612.0,229.0,389.0
1.0,0.09253968253968252,0.02375,0.5,0.5,0.0,0.0,0.03508771929824561,1.0,0.0,0.014925373134328358,1.0,0.0,1.0,2e-05,1.807374688313649,3.2093037332203145,2.974346700385643,1.8267593228057246,2.280169899252535,2.530543692744165,2.7716442507476655,3.29150903505194,2.368236350609813,2.022358181330497,1.0,422.0,335.0,17.0,144.0,236.0,448.0,362.0,142.0,81.0,323.0
0.0,0.03571428571428571,0.11160714285714286,0.0,0.0,0.6923076923076923,0.0,0.0029824561403508773,1.0,0.0,0.014925373134328358,1.0,0.0,0.0,6e-05,1.2103171847053205,1.8271881226237603,1.3107461702147774,1.5424236421229536,1.4914783021912363,2.0621770037492815,1.9725524199483,1.7290625146562604,1.5903258985749407,1.568692880958687,1.0,540.0,507.0,321.0,210.0,548.0,211.0,452.0,19.0,197.0,531.0
0.0,0.05285714285714283,0.008928571428571428,0.0,0.0,0.6153846153846154,0.0,0.011754385964912281,1.0,0.0,0.05970149253731343,1.0,0.0,0.08,8e-05,1.1481260791155263,1.7657165454794532,1.3039493722080244,1.5210222569476994,1.4831172439157867,2.038934343078587,1.9209869561804318,1.6961723398436603,1.5424210981783049,1.49434735757385,1.0,441.0,576.0,502.0,94.0,270.0,147.0,99.0,78.0,375.0,418.0
0.0,0.2777777777777778,0.10124999999999999,0.0,0.0,1.0,0.875,0.0,1.0,0.0,0.07462686567164178,1.0,0.0,0.088,0.00146,1.8230286440611219,2.772385190234107,1.8375506492960638,2.570737920223545,1.8431456854963788,3.053072293107345,2.4683943753378284,2.504778401899622,2.8769868760036617,2.0092149825793792,1.0,75.0,346.0,498.0,286.0,623.0,314.0,133.0,172.0,173.0,534.0
0.0,0.1812698412698413,0.10714285714285714,0.0,0.0,0.0,0.0,0.043859649122807015,1.0,0.0,0.014925373134328358,1.0,0.0,0.0,0.00022,0.6887140550996453,1.2933547224710709,1.1516798163922788,1.115055461933002,1.4563656600194668,1.6657568077084706,1.7886739996354624,1.2619168111761152,1.2800662380948817,1.1106198031152066,1.0,133.0,429.0,528.0,100.0,475.0,483.0,472.0,34.0,620.0,9.0
1.0,0.14158730158730162,0.028214285714285716,0.0,0.0,0.23076923076923078,0.0,0.0029824561403508773,1.0,1.0,0.0,1.0,0.0,0.072,0.0,1.1127859301416057,2.7631062875075316,2.7862760861241007,2.051745291725796,2.72329689321542,2.011975248652739,2.0824680992028815,2.430149379991265,1.4106368041622774,2.8255286180014467,1.0,27.0,29.0,42.0,418.0,353.0,21.0,406.0,106.0,90.0,450.0
