@relation kr-vs-kp

@attribute X1_f1 numeric
@attribute X1_f2 numeric
@attribute X1_f3 numeric
@attribute X1_f4 numeric
@attribute X1_f5 numeric
@attribute X1_f6 numeric
@attribute X1_f7 numeric
@attribute X1_f8 numeric
@attribute X1_f9 numeric
@attribute X1_f10 numeric
@attribute X1_f11 numeric
@attribute X1_f12 numeric
@attribute X1_f13 numeric
@attribute X1_f14 numeric
@attribute X1_f15 numeric
@attribute X1_f16 numeric
@attribute X1_f17 numeric
@attribute X1_f18 numeric
@attribute X1_f19 numeric
@attribute X1_f20 numeric
@attribute X1_f21 numeric
@attribute X1_f22 numeric
@attribute X1_f23 numeric
@attribute X1_f24 numeric
@attribute X1_f25 numeric
@attribute X1_f26 numeric
@attribute X1_f27 numeric
@attribute X1_f28 numeric
@attribute X1_f29 numeric
@attribute X1_f30 numeric
@attribute X1_f31 numeric
@attribute X1_f32 numeric
@attribute X1_f33 numeric
@attribute X1_f34 numeric
@attribute X1_f35 numeric
@attribute X1_f36 numeric
@attribute X2_f1 numeric
@attribute X2_f2 numeric
@attribute X2_f3 numeric
@attribute X2_f4 numeric
@attribute X2_f5 numeric
@attribute X2_f6 numeric
@attribute X2_f7 numeric
@attribute X2_f8 numeric
@attribute X2_f9 numeric
@attribute X2_f10 numeric
@attribute X2_f11 numeric
@attribute X2_f12 numeric
@attribute X2_f13 numeric
@attribute X2_f14 numeric
@attribute X2_f15 numeric
@attribute X2_f16 numeric
@attribute X2_f17 numeric
@attribute X2_f18 numeric
@attribute X2_f19 numeric
@attribute X2_f20 numeric
@attribute X2_f21 numeric
@attribute X2_f22 numeric
@attribute X2_f23 numeric
@attribute X2_f24 numeric
@attribute X2_f25 numeric
@attribute class {-1.0,1.0}

@data
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,16.285359119109117,17.55572296772978,13.840426086278908,14.287803599778416,17.57035646308624,14.592041586879322,14.214899943487,12.917687885265709,14.996967583048711,13.195282222046773,16.3588459547853,15.6292132216363,15.35185100791682,14.59596074007637,15.876650345018334,16.855554753708624,15.047148381760836,15.155540342822336,13.637805330604891,16.079061192435585,14.2127740307046,19.06590688433372,15.859509223792942,16.417174704423857,16.909812292321213,-1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.843267111009371,13.77969829922575,10.372499518469535,10.716304463682556,12.565519279827672,11.191529487155744,11.109291857022304,10.308392350793888,11.019667640692097,10.320672052830684,14.57130673819617,11.390642008109957,12.26772603416964,13.007342135767212,12.073145341860544,12.39563544042003,10.181774995300591,12.025475834732784,10.5088729217534,12.730325509219291,10.613834211828696,16.28296737855433,11.929498156826336,12.877687626674712,13.082442386475911,-1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.669206232294092,13.791618812001444,10.159396947791306,11.169521255887627,12.29334517329574,11.771286799511758,11.18346405265608,11.207828372842853,10.986689015239302,10.888617375664827,14.86756731344074,11.701248699129923,11.900678583398772,13.096341243364778,12.122171844564102,12.25200647544287,10.959395656610372,12.850403336578184,11.12397085116624,13.05557529540981,10.835543717792897,16.77713417631513,12.19488301808367,12.85877070822499,13.527631558496855,-1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,16.0815999006234,16.687456027512216,12.700057390436248,13.220916393444744,16.719807225996746,16.21305932534526,13.924089852316303,14.160212045091994,15.430855335738904,12.834089425972277,16.32076158818041,14.11295474092189,14.981693622536936,14.066486171043698,14.866219592841665,16.8126998237461,14.15244162988354,15.38186598373632,13.739020303540986,15.579476769752668,14.168620082279867,19.49805297207385,14.429260108152032,15.300454388348522,16.973814908704192,-1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.586327780098912,14.751738000268745,11.55028165564949,12.54907484803184,14.272472656336472,11.626346910736514,12.362505255054698,12.410730892963826,12.883235880404388,11.837036400129222,14.9484153196898,12.800930555145827,12.48681805585742,13.200745646751788,13.60090915557346,14.420707849229167,12.991588630265896,13.332686427408428,11.850779382550256,13.27557512669697,12.163271287950945,16.203430789705042,13.949669171412188,14.16106885721833,15.519406094474006,1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.598485326125754,15.896606794889491,11.62010532520512,12.499985868860628,14.822819269453827,13.466507492340472,12.57074720160256,12.334097170433193,13.434713619036875,12.531216352446624,15.6108612492688,13.444045120788418,13.2586341787655,14.082852315014325,12.395316259152809,13.843577935362877,12.380882900671867,14.536308889433869,12.96581716825895,14.342204357862585,11.437840504309996,17.499143905723333,13.312337027915351,13.947141367460262,14.39700172600533,-1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,12.810606905414067,13.78476019206058,10.435376163310844,10.743928845040138,13.14187194205969,10.913489078602508,10.81435926358461,10.709721564567907,12.272083468059527,10.364334958409623,13.40491693594544,12.22441753672497,12.368105384310528,11.904526431481209,12.6142330032117,12.753428037603513,11.754267728246663,13.088080221186852,11.323078318411868,12.728429529733445,10.873685034195644,16.221874012753066,11.71478693394634,12.895806655230093,13.654865489108929,-1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.942257774627612,16.833302765536036,12.13093835868216,12.632769638730494,15.082995836000215,14.375409922114244,12.763638515535382,12.702978572097969,13.229004543495828,12.819656909066026,16.434438444482435,13.222771469047808,13.568327473169417,13.526043428198973,13.815010262544677,15.308356937151668,14.051061113910436,14.667075243183284,12.883127991266136,14.451160637339123,12.560193836659744,18.32438161333716,14.088000024902025,14.393273542829908,15.623513492299187,-1
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.55624919933842,16.478379187273983,12.366041145127978,12.622730737631068,15.773251458656013,13.8262054408186,13.291124253451494,12.90745519664813,13.900092207524269,12.542136458990605,16.49318253329667,13.640368405077298,14.120067386559352,13.57796279204029,13.981861396876962,15.446697803184977,14.24056123465868,14.442815225416286,12.827687547609486,15.659113532046325,12.547993035738658,18.16304174589107,13.737207907417838,14.757866124228952,15.999665046764672,1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,15.24368164696298,16.746889002299397,12.415281750277238,13.852542454668765,16.791817553830533,14.41341411743728,13.07808989642762,13.59200072194413,15.325868452644857,13.05223179372661,16.723591532802374,13.627146442279626,14.746576900222449,14.039884824725569,12.820922583842526,16.123847168505502,13.12005258000872,14.640011914036243,14.466464242051194,14.8939405091739,12.14799751212296,19.38448506781852,14.45449722640656,15.034017088313314,16.625786880651166,-1
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.387894465230012,14.678624415258186,11.018307359170292,12.301891530838654,15.331093824835731,13.35297679724251,12.226200010388432,12.03948526078249,13.63775578234494,11.710869629845575,13.782932718916651,11.856663400588705,13.2650561349952,12.617611909094858,12.538937953241824,14.616426683220606,11.239766427772487,13.353848570043471,13.394589725963671,14.11821585126054,12.003693463705542,17.773566837272085,14.28922549480566,13.509784735899029,15.188339224667684,1
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,15.411515697944065,17.083812739110126,12.521423028398708,12.527119956896737,17.31199873248871,14.925778136981387,12.11978830800392,12.561676994606204,15.587318107111592,13.141871676942436,15.866025342014913,14.222817631698152,14.830299503268488,14.003699504544697,14.06576698496264,15.780452547546115,13.632864264041624,14.918586163400509,13.74206151391788,13.953168058080092,13.384265543692464,17.58330377073985,13.74488896187766,14.995440307640225,17.55946787218535,1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.568574581569932,15.511341093080985,12.039133358334276,12.150957792362949,14.532977192369302,11.488764767085373,12.540133022012943,11.491676285818292,12.975199718246165,11.43290691540301,15.633197712594852,13.137220605940684,13.196644603827124,13.723829287708211,13.866139317814476,14.204848685236234,12.568308294862009,13.571442470613947,11.59517838029844,13.749126999367013,11.749071252743542,16.276086892983535,12.751186989501637,14.44745926875545,15.224378175779378,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.585621376689462,16.240968099024762,12.231381345722184,12.281658590136072,15.98278065526657,13.79601717241098,13.14993559515251,12.223544556500071,14.203303842231948,12.073637638419717,15.682733931190551,13.83917957484764,14.452021993112687,14.146990490276966,12.982705099819,14.81220619098653,12.1843151418873,13.983922459572309,12.37364897987165,14.869939301964854,12.189556229154372,17.548502035456618,13.474851466842102,14.5077491803617,14.284021340629623,-1
0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14.698176894356031,15.610344712826622,11.760208235751607,12.540157484834678,16.067871433092403,14.007162125459184,13.36997055336264,14.10257242262531,14.829593912690902,11.705800933943046,15.103153426902509,12.47874996242314,13.79104694663966,12.465822200385992,11.729178449322609,15.241992403174354,12.548172993802572,13.955605142082833,13.637804693441804,14.515190392909435,12.203307443856874,18.61049963538562,13.062896325453494,13.270723906967964,14.234022929974886,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,16.07359167186003,17.601895692640714,12.809320728666613,14.310743415425248,16.85921865070065,14.64744430885722,13.89878986797282,13.56599965275805,14.906000143817328,13.252612653050342,16.784785853502456,14.753430827220331,14.998497760241836,14.189812411370331,13.162218738458202,16.53217691010581,13.53409884879312,14.326051784898976,14.129250842010336,15.813846147134443,12.620814131399102,19.40351805143357,14.8776268017161,15.31111614748744,15.116814756956495,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,13.031644420246018,13.62993521526005,10.356746190985316,11.668166039281456,13.311860070917646,12.418041902307278,11.767398197622068,11.949410796694217,11.866274933320424,11.978188277323309,14.776840103164703,10.215813768229305,11.954121834415574,11.957411692798424,10.91540970073975,13.591275231280113,10.616640250526864,12.5083154078872,10.830808734121849,11.896201999510648,10.0763801455009,16.07328901089591,12.8260395086597,12.962602237500692,12.940046140337897,1
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.405437173656424,13.544166250138804,10.795830461321897,10.86221121789398,13.523042931012473,11.756129898212397,12.30707058739981,11.888362428683834,11.92617011287972,10.197155181083067,13.105457970451123,11.010550063612396,12.60847347063697,11.625128090129358,10.77515054848874,13.29468961521084,9.782417030648713,11.531100075764018,10.563844916402434,12.041712581057396,11.036255396899035,14.797371248955162,12.23518340538986,11.769375580709344,12.323277581426115,-1
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.87551563837739,15.463888003325108,12.584866768510537,13.504586099836434,16.908346347180835,14.028705332143332,13.872275928247014,12.797310152709194,14.4893460141236,11.753645146341045,15.12672969056595,12.36527320602926,14.18011305836913,12.903803311980557,13.48491309528127,16.898413830151927,11.64483169396044,12.762416245807932,12.813682954895617,14.413064394710023,13.154882625624673,18.19109786668824,14.995517101879088,14.999083568999753,15.260250851306528,-1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.661075677225783,16.050595331758462,11.991226172914878,12.85227781658756,15.118405418471404,13.74879159939432,13.05947426479589,12.419485575121678,13.621615653605136,12.54137122658278,15.914778940550317,13.493686600762542,13.630959915654028,14.246840863401117,12.643005278211149,14.213142597257564,12.49233810367486,14.59707695717869,13.19765236634016,14.700945540977743,11.471796000291388,17.96331264060739,13.710009589768328,14.115807802640813,14.55662923774432,-1
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,12.734607750708014,14.116667823524928,10.414817696136058,11.414398112217206,13.573248341117749,12.641531535472357,12.279185491274752,12.173655234649562,13.039344987601996,10.241888209076082,13.358901414059815,10.840237840788852,11.201130803895476,10.272877999117323,10.883123328912289,15.152406446226369,10.849962879487736,11.927213151748814,10.518310946148638,12.37028652987511,10.396741307033391,15.77240910227883,13.265754496217117,13.077933799261094,11.333474592566708,1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.35504006758298,17.84752865834229,12.730864813742697,13.43862998278218,16.251084989206515,14.517168521382102,13.904871892983651,13.175426114586658,14.49374371863495,13.568855614492453,17.12989841323073,14.234326486901889,14.443044000131913,14.411105785341007,13.68181441833253,15.619492445461551,14.053976657641384,15.435499803149922,14.260482994048834,15.53908680756576,12.77300596241289,18.44961595248989,14.913703835611658,14.716138676472756,15.992263904398987,-1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,13.230640955942558,13.980407792464272,11.225710862240822,11.932970366481884,13.340596826604555,12.159688449083292,12.9521579756127,12.526577852789428,13.000707921404778,11.101071683331158,13.795533964700224,11.7209689353342,12.760306711166477,12.558954851441428,13.09836430409892,14.36311337337578,11.666457398697382,13.536862324103266,11.36604943779628,12.660988258918572,10.981621757692558,15.916339228966336,12.813979308920128,13.35937607354842,14.491714066767734,1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.846441066905443,14.865282594472385,10.845287182058849,10.150506618788896,14.56438071407462,12.660360088151164,11.83460535710053,11.418357989290064,13.377793692401896,10.707532387152394,13.877073279592308,12.14798807759984,13.24981682559901,11.693107648910976,11.83103415605969,14.38487167058484,12.065516776550815,12.626777657300352,10.40188930425396,12.91661463941994,11.664533158820108,15.121866125147717,12.853564973489606,13.302862563751177,13.53121937932674,-1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,12.399666485789515,14.670550199114714,10.428263857468238,11.467601127731635,13.066043549159186,11.26517529180147,12.254091958879982,11.421646221458948,11.643041944491856,11.254091226916152,14.2176653814623,11.317931754921442,12.098934938493128,11.932351978806196,11.962181819741753,13.330353353277625,11.125250074266017,12.545321512445074,12.124114097775893,13.298667430841606,11.19660228106314,15.601096223067524,13.379419059314191,12.35478142288502,13.717584631560475,1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,14.101114214358184,15.92225751816412,10.88360203762118,11.279795723993493,14.15632382651568,12.724210198631608,12.813631677764883,11.449851787037929,13.671252297146731,11.81864753916756,15.144319195206316,13.361591822286956,14.00293245350407,13.460143803211036,12.05326847531773,13.407186645501152,11.604670578172978,14.304220304016091,12.979101263320064,15.08295185298394,10.848446348781913,16.89689988763886,13.018102530002734,13.660602984752837,13.856390880541264,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.649673645121858,15.006269889930744,11.519464741738156,12.004133205611732,14.100429861242528,11.997875543678267,12.3898730634034,11.250959206632182,12.50052502422847,11.456992320144805,15.296907793295691,12.759913408998813,12.773318130720048,13.927464785129564,12.165271514591367,13.326093903694243,11.037713775856862,13.081627834185866,11.667932444846834,13.544252002489012,11.161114200919847,16.212973656571492,12.68976381416846,13.473451744885503,13.612181926104842,-1
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,14.825173254919992,15.51300810511182,11.771012180968407,12.692654199657833,16.100136788918824,13.787746836192504,13.321841289563476,13.754330326273244,14.566431237825611,11.955662934603437,15.33542870810506,13.029379061035504,14.523440994985814,13.007544783510046,14.705117570749003,15.862731424142892,12.895322419850082,14.368408308312372,13.135136501881904,14.726552581673928,13.97287287967878,17.930803102796187,15.181355410211712,14.699444175005253,17.013997090007734,1
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,14.45590930985681,15.968389375486954,12.40752785436247,11.603718741150557,16.479560969351663,14.70411054655904,12.637220902418097,12.91660155096491,15.566386564607742,11.960948796398144,14.43051577507298,13.60400792798829,14.441829466292855,12.737847501204689,13.804318845000545,15.958862842605171,12.957060409781102,14.089444448630571,12.795869205472837,12.705359836301817,13.894170020761877,16.480143655617105,13.89193874547972,14.619698161203734,16.77282859598254,-1
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,14.764777897272564,16.422214005689703,13.10939451612576,14.172665203728588,17.524684592998252,14.415834589403712,13.84433578339604,12.328584304187526,15.331088515280149,11.529550094672254,15.195733890531148,13.730664451516118,14.5174507519529,13.37059669254892,13.371525669098515,17.345426420615077,12.722546307580204,13.156352391276176,13.681108718683689,15.18799698529197,12.878284124789424,19.086221517824747,13.812967766273283,15.107244049878393,15.509367466872575,-1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,16.14494118676798,17.167559249569013,13.247320334106856,13.659665288393889,18.385946986935,15.76332096353361,13.860739332283345,13.413622193536549,16.102978524853643,13.05162171979114,16.445427860596777,14.745026085884607,15.57786377527632,14.930126920218328,14.417252131582572,16.84351637248771,13.294921585855072,15.001118809739328,14.024168441768833,16.054926419788757,14.242840576492329,19.41527251015264,15.231163795687348,15.77047682618317,16.850779972511955,-1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,13.89009800065454,15.254610011353106,11.216661402534845,12.235617650786978,16.745586209350343,13.283003789220682,10.93034946773192,12.016346642566203,14.47834222716676,12.09796324703487,14.693593563295732,12.65304843792626,13.048027586965391,12.73810485216608,12.992658052455358,15.569475918728845,13.209762119960134,13.21585063200478,12.690443806464437,14.547248067502569,12.732626757658334,17.599575477887445,12.678648643173451,13.605730621381062,15.940260316105364,1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,14.044558536592964,15.144397488890691,11.839283777118563,13.092800848567023,14.060659891345884,12.726518603298365,13.269939550057307,12.371627940356287,12.745412539538998,11.854372216803052,14.066582798521736,12.92001749777474,12.85025326153794,12.954881643913184,14.039815220746526,15.078493980667524,12.180051011663965,13.330341943428907,12.255855474340263,13.65770414160906,12.266030573220396,16.749883811451262,14.145112415830374,14.102229095927282,14.234211564330852,-1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,13.77057124834716,14.725419874800576,11.04742084429293,11.829981798281144,13.906612871132303,12.653698371724786,11.982480724290856,11.447392324235285,12.266051599382983,11.887009523403623,15.3296938567376,12.882470659600436,13.187871530489303,14.036586285032088,12.020753019472552,13.12004476663626,11.09373433028999,13.46959683262052,12.885337710132749,14.154511292338006,10.541349251504714,17.44257598696835,13.297257175811549,12.931398046138929,13.538941965985174,1
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.04445040008838,14.903060712611136,11.168187351673424,11.947455373746202,13.76693105004534,12.54338707546072,12.480708675066955,11.695136211304254,12.115344420878374,12.32677438930985,15.871568922083943,13.293199498966118,12.901475466908185,13.823692174024064,12.779077901789206,12.92409653568482,11.30732426369742,13.408184421373369,12.109352404069073,14.784168208655496,12.208101676318613,17.147811787299233,13.443473323507886,14.090715950726205,13.801571282804227,1
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,13.89061570764161,15.959053248389626,12.335299228180064,13.321381025987176,16.463830936318757,14.04292679913937,13.617638013010438,12.87737326453419,14.439290800363231,12.308069347693896,15.624362126851093,12.122724400145446,14.214854216916354,13.257485540383875,12.858412464683722,16.277078204885036,11.173235825487678,13.37183275708369,13.263911107310422,13.583259236842888,12.644271325583013,17.990174492203163,15.327613594073352,14.623960236357084,15.148925521561118,-1
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11.260875517827122,12.852267594367545,9.710959704189005,9.326567762569718,12.600077071745458,10.341184461183698,11.199618224564006,11.158363026388102,11.476798421860924,9.538738023901107,12.66737145922228,10.48491379561104,12.536801260365037,10.751671904650664,11.739530736427168,12.70745662016946,10.021352819862392,10.850693202049433,10.137115078832696,12.285655427862674,10.336242466141648,13.8712955686589,10.825484504709834,11.45831880898518,12.753730823642378,1
