X1_f1,X1_f2,X1_f3,X1_f4,X1_f5,X1_f6,X1_f7,X1_f8,X1_f9,X1_f10,X1_f11,X1_f12,X1_f13,X1_f14,X1_f15,X1_f16,X1_f17,X1_f18,X1_f19,X1_f20,X1_f21,X1_f22,X1_f23,X1_f24,X1_f25,X1_f26,X1_f27,X1_f28,X1_f29,X1_f30,X1_f31,X1_f32,X1_f33,X1_f34,X1_f35,X1_f36,X1_f37,X1_f38,X1_f39,X1_f40,X1_f41,X1_f42,X1_f43,X1_f44,X1_f45,X1_f46,X1_f47,X1_f48,X1_f49,X1_f50,X1_f51,X1_f52,X1_f53,X1_f54,X1_f55,X1_f56,X1_f57,X1_f58,X1_f59,X2_f1,X2_f2,X2_f3,X2_f4,X2_f5,X2_f6,X2_f7,X2_f8,X2_f9,X2_f10,X2_f11,X2_f12,X2_f13,X2_f14,X2_f15,X2_f16,X2_f17,X2_f18,X2_f19,X2_f20,X2_f21,X2_f22,X2_f23,X2_f24,X2_f25,X2_f26,X2_f27,X2_f28,X2_f29,X2_f30,X2_f31,X2_f32,X2_f33,X2_f34,X2_f35,X2_f36,X2_f37,X2_f38,X2_f39,X2_f40,X2_f41,label,perm_1,perm_2,perm_3,perm_4,perm_5,perm_6,perm_7,perm_8,perm_9,perm_10
0.0,0.0,0.0,1.0,0.161765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.666667,0.0,0.0,1.0,0.0,0.214286,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.905560976637076,6.78302389418517,6.89152399792059,7.303258015430798,6.711021365555836,9.294708760577064,5.095393936235003,6.489230864833666,6.594483153150665,6.373417767005206,10.531289450393286,6.697326770737404,5.829100589203035,6.465064478755855,7.299366903344119,7.046929491170528,6.678361398910287,6.7395002515548565,5.209330631669314,6.1073293365038515,7.07828133532683,6.636486626921244,7.09610770644438,6.52089715190328,5.76525544284087,6.94965178363079,7.399219304834419,8.097936909031345,6.454347764168368,7.179322003006811,6.4512519028700765,6.401599250574122,7.379049128810779,6.010146380115481,6.9552730551411885,8.897259164385991,6.0057741025794025,6.7241892545868165,6.542242045948928,6.904594765914605,8.835075958346708,-1.0,163.0,441.0,509.0,336.0,224.0,628.0,283.0,712.0,547.0,172.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.410714,0.0,0.0,1.0,0.0,1.0,0.0,0.333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.601618692679076,6.115268208003837,6.270452335318698,7.487921263746683,5.866976200887269,7.628780755058534,6.545128187543043,4.582139114042031,7.36309761003483,5.676563758973368,6.435965118975409,6.691065019382457,6.629242220224632,6.994807107873721,7.903861958137967,7.253082205474475,5.998639468402953,6.203847280766266,4.241993827803261,6.354460078723448,7.3846844474491835,6.8675181353297,5.76203149716854,6.868448773229482,6.029792315583666,7.340929264231218,7.125049954329708,7.330336750620947,5.611259318944622,9.37002251453052,6.508821100204957,6.6441901256420115,6.672085151437118,5.9981752231904055,7.155191437603889,8.457169288615072,7.412842484863286,5.85771874875063,5.815728808927088,6.468183047620428,7.9711942081153015,-1.0,900.0,345.0,952.0,870.0,748.0,413.0,217.0,96.0,651.0,74.0
1.0,0.0,0.0,0.0,0.470588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.214286,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.582806623000497,7.210907866283564,7.7454362942621735,6.076882553640974,8.775246532544436,9.460606972334968,5.4108175156779135,5.674130839457711,6.735056907338148,6.147964415098231,9.044509843519412,6.14212849792664,8.317963166776124,5.04303942562952,7.619149276487175,7.841641367836856,7.209922023814245,6.8247875977997765,6.645332902349314,7.302452153860896,8.021710091146835,6.661969552136842,7.163917553185057,5.995391477333197,6.558230419782919,7.519193909781842,7.17769652966705,6.875342694489157,6.053239218685937,6.692172522161179,6.801004862533739,6.938105474918739,4.838022325218521,6.646251560347551,6.392898346082839,8.956550985320579,5.317888666247834,7.215826738904977,6.705945205624545,8.175373180915354,8.469309975183599,1.0,225.0,784.0,226.0,487.0,996.0,318.0,421.0,416.0,17.0,136.0
1.0,0.0,0.0,0.0,0.029412,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02267,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.392857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.69981328644411,8.044151912891083,7.519639951475432,7.86602436765296,6.801208533607411,7.503913368147078,6.19003997044242,6.809207380759814,7.586046805383088,7.036529253163967,8.750029582572356,7.1176418987796914,9.509780286383899,6.255260050813652,8.538884865852827,7.624968116218136,6.930532767230182,8.141673039549751,7.240889182118129,7.267237315065769,9.829253922333665,7.3408704990248,6.348889956755113,7.185681038925809,6.150615953892896,7.252125032423077,9.598141479623703,7.0020160821958966,5.37595796135869,10.034988581519045,8.308160537617178,7.997119880708823,6.793380952773299,6.782213082219229,7.594676171108067,8.873971254542438,7.616377924788033,7.377156989218362,6.60885239314623,7.432648202341526,9.0328076766545,-1.0,819.0,863.0,785.0,678.0,808.0,294.0,744.0,18.0,525.0,836.0
0.0,1.0,0.0,0.0,0.470588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.111313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.232143,0.0,0.0,1.0,0.0,1.0,0.0,0.333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.714846577041017,5.841912129966262,7.385261554275301,6.506224446960276,7.843886461536419,7.436524976976727,6.419350562886144,7.224514749648743,7.337776714589298,6.211467215861624,8.279246419252296,5.907932199564923,6.361417687340931,6.9620138050033695,8.082253012270169,7.8517822474774635,5.950168516858644,9.1217321977644,6.037914474762823,7.180893853334021,6.3136073312314185,7.521993281482667,6.664351402636794,6.6973103388648845,5.272868953264673,7.222485347693333,7.52841140309047,8.414601410086776,6.3171272197026935,9.346009540038889,6.48760716786366,7.360158587650106,6.602292820785573,5.0674827038264265,7.750349826526443,7.71876195886249,7.1015241459858025,7.54353880833373,5.659519097242052,8.151722064636292,8.556736294981455,-1.0,32.0,738.0,924.0,299.0,669.0,950.0,927.0,873.0,574.0,44.0
0.0,1.0,0.0,0.0,0.161765,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131011,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.160714,0.0,0.0,1.0,1.0,0.0,0.0,0.333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.751823358943994,7.638135926513228,7.533493288796913,6.930557818847008,7.629511613997069,8.591013612023513,5.066200484004546,7.6727947545759925,7.662675683924675,7.283705263487774,9.653863247475872,6.408913332442186,8.174643599615097,5.601747668999412,9.1380494621856,6.749524185144349,7.853463382734066,7.6514479723772215,7.594904609263557,6.745786243803104,7.4512789611352765,7.5797210454642165,6.878642671536664,6.51498353929126,6.04014893385882,6.750537257648902,7.917077252120481,7.386457143647302,6.2957107269211985,7.596109004871803,7.904519955940513,7.160468693975412,6.68566959636674,7.1622044531001485,7.634360004718537,9.454387536844882,5.671229617995323,7.013440299538397,7.728568422114944,8.021829836831325,8.260604577349618,1.0,79.0,6.0,448.0,793.0,353.0,505.0,186.0,348.0,943.0,127.0
0.0,0.0,0.0,1.0,0.117647,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.392857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.387785352402224,7.011694090041959,7.254348797102272,7.110727161965183,8.109618915153622,9.6819892711313,6.106434416740778,5.380354738376564,6.651166211933679,5.900715031874281,9.000176487831629,6.9867184460149225,8.600173089690323,4.933683227570433,7.930289361141369,6.990580012378072,6.404963349245252,5.825155999648619,5.517757665680497,7.3242206974158695,8.177992290442425,5.789297964132116,5.681977771317857,6.371209714731103,8.274742820029802,6.623120988499769,7.408575518697346,8.285191150096692,5.584693604955141,7.502057205930692,6.919245333778189,6.482094563395899,6.431086782571683,7.438666601389195,5.979795247792691,8.92817896883984,4.8678902284273375,5.677651869834722,7.030616689631506,6.869507887681698,9.361949002834814,-1.0,240.0,800.0,784.0,751.0,500.0,200.0,616.0,694.0,767.0,339.0
0.0,0.0,0.0,1.0,0.294118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.666667,0.0,1.0,0.0,0.0,0.125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.5932930738544,8.028940715977802,8.147867473192894,9.128745448947967,6.732657455742533,8.216013405405693,5.4049814711253825,6.624648299719821,9.414686952285834,7.008399571401939,9.293003281361466,7.633101099393737,7.3242227659336265,7.282584462091089,8.10310045694001,7.642139097495669,7.632689914161952,6.632900842406356,5.254277263922642,6.550495571207863,7.606021596367111,6.647338433941953,7.006393106287604,7.532143840173887,6.429328189673178,7.570759603047839,7.360201916182224,8.689313492374005,6.2273532757680075,7.7156636308053335,7.042601055867113,7.159303057268769,7.597551275355302,5.933484324638994,7.022825565470668,8.545878107548502,6.722709689449659,7.460968423197537,7.017238063526855,6.715336999875622,9.981297225999102,-1.0,59.0,362.0,224.0,851.0,640.0,908.0,41.0,268.0,970.0,28.0
0.0,0.0,0.0,1.0,0.294118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157093,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.333333,0.0,0.0,1.0,0.0,0.107143,0.0,0.0,1.0,0.0,1.0,0.0,0.333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.263425618928707,6.438720776862996,7.840555364563855,7.737918046888447,6.257120062178605,8.779532831769227,6.048491731476515,7.640698676421919,7.281313431405266,5.312254248469506,8.318557348280693,5.333616341557818,7.091306971941046,6.744045212004588,6.34903313193956,5.622694163749179,6.26136217784703,6.798911940973783,5.1618559909752815,6.458189483445775,7.950129551742425,6.6179559637482415,5.607951102655307,6.375577656650596,4.358580780504964,7.354698008214678,7.048697585261695,7.688113570344889,6.862473188558424,8.663305391903057,6.859199734520162,7.0405175683283705,5.3843259059722275,5.042207478804077,7.171016972423385,8.234548605445456,6.018044059110268,5.834044776072385,6.576011393090688,7.880190830051214,7.8550037345351456,-1.0,462.0,958.0,983.0,762.0,504.0,353.0,539.0,984.0,765.0,890.0
0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.113844,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.281976629845436,4.950463543599459,5.754574390750543,5.23006660932713,7.490293189659374,8.231079607155756,4.4970752756996,6.048771367158502,5.63447141407797,5.8601961942963445,7.4983486405786675,5.1325210557271514,6.574322902440414,3.5533032875951025,6.4786815244011855,7.256685060029935,6.086312248990377,5.485076959560498,5.481874326325701,6.478429103794424,6.973031567962753,6.553350624370923,6.2076871837050565,5.508603810171144,5.523782405911143,6.868555377328271,6.743574678326533,6.61701599919875,5.7073437045862105,5.653437510332451,6.593928036533663,6.158800949742696,6.221962688183696,5.962095310170549,5.6768975806373385,6.205056675203139,5.436371468190056,6.799763402874294,6.0440648588429475,7.2264283674983885,8.433109616757585,1.0,62.0,357.0,529.0,679.0,884.0,996.0,589.0,845.0,524.0,866.0
1.0,0.0,0.0,0.0,0.029412,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061847,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.651343194592006,8.060747662274188,8.145678005447216,6.125225235575503,6.4148925124001925,7.345504761799817,5.60164359287174,7.454416225086057,7.60282092692842,7.321048398244075,9.887356374313438,7.260357196557676,7.311742520187945,6.421450200403127,7.718720652842098,8.142469610176258,8.350890749424012,8.306256961069332,6.294475664003286,7.21644617741149,9.915592060236008,8.222475014362683,6.3143630715985,6.717996283798169,6.823172367710571,6.61977297783264,8.552819811556935,5.852238298307544,6.910903210658488,8.921439764930158,6.862255252852929,7.748715299557538,6.891633089908258,6.31603471303066,6.5346077344952915,8.695305830509584,6.73116997427069,9.815653164988607,8.260610987914594,8.266483639415421,9.640474210030156,-1.0,393.0,242.0,904.0,758.0,299.0,13.0,602.0,300.0,504.0,79.0
0.0,1.0,0.0,0.0,0.205882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.321429,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.36138967788876,7.278204442799888,7.292699670604525,9.034201356306689,7.621072493541062,7.981057951643308,6.441862863543026,6.60635807660538,8.1769766645454,7.817360413919704,10.735745322233766,6.441645309707481,6.615120102292684,5.498015849798872,8.255638848664285,7.31141424922621,7.550513934309419,7.324087469245969,6.090497931595416,7.374432570316884,8.050260766373121,7.423649374274016,6.065631332928107,6.7377629314338945,7.4140142255420844,7.865793187002272,8.653847770916045,7.662402193313429,6.769219070862372,7.7155757984603275,6.354677621062997,7.6213478580224,6.256095465053262,8.044005655614232,5.590605152008219,8.747458256936923,5.92351889396035,7.924503468969759,6.279348954439421,7.799392966128495,9.919827256927416,-1.0,391.0,43.0,607.0,32.0,324.0,699.0,953.0,269.0,521.0,77.0
1.0,0.0,0.0,0.0,0.647059,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.410714,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.422060394425924,8.800397840589246,7.306957555661272,6.147202924546349,5.943621826877631,7.474233365904971,6.719297691774717,5.276051452559998,7.2288821757958495,7.47097682375584,9.356671529381913,6.10725883772746,8.768966061696172,6.486809080206487,7.458578668370251,6.818093284966205,7.679223872786661,7.774338643866311,7.224642667221269,7.054020239887167,9.626871872486069,6.510561474789702,6.3896228058533175,5.024786980962922,6.856509885030594,7.533587378231047,7.948110911232495,6.07869508871396,7.13592989872431,9.54155446478373,7.581185213018381,8.047177895000365,6.45735787156484,4.920425291705145,6.629125868446305,8.499243038948576,6.843536967675391,7.252424606034309,6.174571033766017,8.0675867896326,7.1518412738367925,1.0,681.0,511.0,46.0,951.0,71.0,278.0,341.0,549.0,722.0,10.0
0.0,0.0,1.0,0.0,0.205882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154011,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.464286,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.390927660789895,6.736389757854166,6.4169995734997425,5.7879940938228565,5.775949764122762,6.4271272905211845,3.7893251183522993,5.850373761935959,6.0681153667797165,6.392954215977688,7.869694438500971,6.861703592139753,5.837021060923461,5.045377206087723,6.690141041932194,5.394275951967441,6.04580219148098,5.423558860275692,5.246224890924662,5.852583961105465,7.223453454097082,6.801424869072415,4.257848111925487,5.486964878922453,5.679627380372349,5.209539902525512,6.264810673902639,5.297182013954226,5.750957405282358,7.887374240733516,5.919309293146055,6.21372020281065,6.248533719014825,4.928864945741337,5.5561419057941235,5.133851324173118,6.391365730563769,6.240507178785507,5.74782935934774,6.553393930816502,8.71549754663237,-1.0,394.0,459.0,638.0,783.0,889.0,411.0,345.0,890.0,872.0,273.0
0.0,1.0,0.0,0.0,0.117647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07065,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.071429,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.185973559301488,5.061227776602885,6.105139448168886,5.39416743443387,6.451229630912982,7.373746736874123,4.9535125076053435,5.864300537732084,6.635620769973755,5.6154206684838375,6.571045533619678,4.259089099799867,7.435510364534833,4.474992626211811,6.038947767990413,5.156686115730024,5.285316613703184,5.164799201035557,4.916424780581586,3.9343558351251433,6.528901428901408,5.739968411053354,4.458330788730001,5.316436024653041,5.166362407755467,6.171891451156249,6.644521832055178,6.732633565313556,4.476222015976824,6.640441162372863,6.416656206083191,5.1250680150278,4.449232392436801,6.17098649699301,4.997794186291562,7.008829411483731,3.793258212742329,4.699553912835865,6.3171622277248805,6.404997591819002,7.307095753133943,1.0,2.0,869.0,598.0,922.0,726.0,300.0,119.0,866.0,289.0,933.0
0.0,0.0,0.0,1.0,0.294118,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.732143,0.0,0.0,1.0,0.0,0.0,1.0,0.333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.217158271428822,7.879205121602975,6.889105786657438,9.070238294007813,7.823735740302468,8.293995481696093,6.846617375623164,5.87165821292089,8.005253530877779,7.495285424841835,10.341305977558443,6.199671110730649,9.417852282346399,6.374646639916065,9.049328141215474,7.504168536979652,7.886324237332311,8.475716008477153,6.754448553200029,8.401344191675738,10.32728152667143,6.930485248397103,5.958056577922572,6.413167216684048,8.077112720925538,8.949936392071884,9.078435686395132,9.18359136583044,7.003086809027061,9.856588305881592,8.584514772989095,8.120638506971694,7.459530686765067,7.509336564468358,7.341123452859943,9.796194667971871,6.298560607008583,6.663585630484796,6.444116354231466,7.740287572085515,8.817880238848913,-1.0,672.0,473.0,931.0,268.0,223.0,529.0,443.0,714.0,869.0,916.0
1.0,0.0,0.0,0.0,0.382353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.214286,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.080361404966297,7.959648485642551,7.894806503928248,8.602003883444654,7.31869164140552,7.5821176376434956,6.067334441981683,7.205955172513835,7.5247726029227815,5.946995593869687,10.21550246323147,6.631870339902014,7.6650774686553085,6.055559526875739,6.702420188709478,7.13542742316903,6.583418627013478,7.767399522070079,6.4156917617443385,7.786897047961933,8.78620957885505,6.574289464053288,6.434058799128262,5.359915801745689,5.471453511910531,7.0802006077611335,7.6391901108478555,6.307261465942663,6.77307116434023,7.955775280173266,5.0492498026520405,8.721097089301447,4.879084205221505,5.500318293557918,5.817929503567023,8.349870962023436,6.765503534047101,7.1080014300708045,6.241978726970606,7.170079740424021,8.8273049225543,1.0,68.0,889.0,179.0,284.0,381.0,954.0,84.0,622.0,246.0,39.0
0.0,0.0,1.0,0.0,0.205882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.267857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.116354872825773,7.0953767778515475,7.064989077833108,6.541145688626223,6.505638653832223,6.709289195376602,5.135008397981144,6.562590533477118,7.388383537810647,6.161442410174848,7.267903724410585,7.751514111397318,7.3205655220325045,6.4119456832182955,6.450591832300143,7.114255310569483,5.998506669912944,7.494464417477908,5.197661195182745,7.098309305777429,7.136143848708686,7.074333173666844,5.489273488129863,5.895851816238328,5.518637323553142,5.630914948677404,7.278711733160586,5.74177121846377,5.301973074762123,9.240502758890852,6.287965572281776,6.616016510783008,6.063247256764413,5.455304840048137,6.320107527497789,7.0609877448780045,6.757466856059254,5.848565889156716,4.844012417631568,6.600883779471247,8.170922152680506,1.0,975.0,873.0,430.0,191.0,351.0,804.0,628.0,346.0,931.0,397.0
0.0,0.0,0.0,1.0,0.117647,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.537291992341216,8.510986461481561,6.426453514942691,7.671229875147921,7.079791346748743,8.522027213972256,7.183964999048174,5.805018897664654,6.951245346491134,6.609156256620058,8.874777967466022,6.813600663319939,8.401983349394259,5.662990951804348,7.870441885931012,7.232081912599673,6.885803810956059,6.701901474842918,5.120481070319559,7.747155207923081,9.383754861992038,5.9223262706256286,5.254489004519392,6.8602511255329865,7.406334372825296,7.554740231707563,7.657607522005432,7.241276937866359,7.3316077372008746,9.476700400986566,5.995162913611255,7.773620218456954,7.045361989726764,7.2859467069302015,6.83243469207096,9.08280809597851,7.642907158768236,6.21038321647153,6.50532129582844,6.952083575204292,7.97554682562799,-1.0,521.0,380.0,782.0,391.0,652.0,314.0,23.0,847.0,682.0,155.0
1.0,0.0,0.0,0.0,0.294118,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059591,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.333333,1.0,0.0,0.0,0.0,0.428571,0.0,0.0,1.0,0.0,0.0,1.0,0.333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.6229891055701495,6.370980037290769,6.377388571753576,6.754073640474234,6.918926188337624,6.799760712695413,6.500800568357736,6.043282850919053,6.131198853372659,6.041611080839669,8.784011313779796,6.564580254599164,8.318026239428423,6.336550874191169,8.681182505553107,7.477416208830252,7.333979324402559,8.802914757236634,6.3990675067355385,7.953297698726977,9.634445720928188,6.996932466706918,5.747823632751602,5.315595638502241,6.901333220245566,7.123767939894249,8.778885735911151,7.139504698049753,5.581719737630226,9.336119832303089,7.822111694181991,8.075345724954872,6.496778689661016,6.785900115060789,6.605358042737485,9.729541533183943,5.9681965195710704,7.2315201310980255,6.309949486461571,7.125070004184759,8.691692578039568,1.0,125.0,448.0,412.0,80.0,307.0,227.0,583.0,397.0,594.0,705.0
0.0,0.0,0.0,1.0,0.294118,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.321429,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.984686868708861,7.816151661385037,7.628397342193083,7.8198885398323625,7.411799753785429,9.31410259187364,7.1631810792820785,6.833383300396248,7.236297850273424,7.131224048307575,11.132365285042907,6.898450434989008,7.518962066083189,5.853036854434711,8.950190576941635,7.284694820658357,7.6873982558561025,7.646254858982285,5.162923596848605,7.732455064133211,7.983665004977747,7.207034275636562,6.683501346187836,7.483446752387969,8.077358165286155,7.428059617893717,8.052166145951382,8.124873005319245,6.9338401849123645,8.406185200033327,7.900611751282547,7.153927616958516,7.692064534356407,7.249433958236215,7.14122342591147,9.548141601581719,6.4526020116402405,7.996608272203716,7.1549759719286845,8.103491206191595,9.253678524088398,-1.0,203.0,438.0,177.0,19.0,689.0,462.0,625.0,981.0,538.0,562.0
